id,code,incident_id,incident_code,technicien_id,technicien_nom,technicien_matricule,secteur_id,secteur_nom,severite,statut,date_creation,date_assignation,date_resolution,duree_intervention_min,distance_km,note_intervention,statut_terrain,date_arrivee_site,date_debut_intervention,date_fin_intervention,pause_prise,pause_debut_terrain,pause_fin_terrain,cause_incomplete,contraintes,updated_by,historique_statuts
164,TKT-00164,187,INC-202601-0187,8,Nadia FILALI,TECH-008,6,Agadir,MAJEUR,RESOLU,2026-01-14T10:13:06.754412,2026-01-14T10:28:06.754412,2026-01-14T11:40:06.754412,96,9.38,4.5,COMPLETE,2026-01-14T10:58:06.754412,2026-01-14T11:12:06.754412,2026-01-14T12:48:06.754412,False,,,,"[""Necessite coupure reseau planifiee"", ""Zone a acces restreint""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-01-14T10:13:06.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-01-14T10:28:06.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-01-14T10:58:06.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-14T11:12:06.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-01-14T12:48:06.754412""}]"
165,TKT-00165,188,INC-202604-0188,12,Hajar ALAMI,TECH-012,9,Kenitra,MAJEUR,RESOLU,2026-04-18T01:42:40.754412,2026-04-18T01:54:40.754412,2026-04-18T03:06:40.754412,114,15.86,4.5,COMPLETE,2026-04-18T02:24:40.754412,2026-04-18T02:37:40.754412,2026-04-18T04:31:40.754412,False,,,,[],TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-04-18T01:42:40.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-04-18T01:54:40.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-04-18T02:24:40.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-18T02:37:40.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-04-18T04:31:40.754412""}]"
166,TKT-00166,189,INC-202603-0189,5,Hamza BENKIRANE,TECH-005,2,Rabat-Salé,MAJEUR,FERME,2026-03-27T20:00:46.754412,2026-03-27T20:09:46.754412,2026-03-27T21:39:46.754412,121,26.56,4.2,COMPLETE,2026-03-27T20:44:46.754412,2026-03-27T20:50:46.754412,2026-03-27T22:51:46.754412,True,13:00,14:00,,[],ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-03-27T20:00:46.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-03-27T20:09:46.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-03-27T20:44:46.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-27T20:50:46.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-03-27T22:50:46.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-27T23:50:46.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-03-27T22:51:46.754412""}]"
167,TKT-00167,190,INC-202603-0190,24,Ghita BENMOUSSA,TECH-024,7,Meknès,CRITIQUE,RESOLU,2026-03-16T23:53:01.754412,2026-03-16T23:57:01.754412,2026-03-17T03:34:01.754412,235,20.23,3.6,COMPLETE,2026-03-17T00:40:01.754412,2026-03-17T00:52:01.754412,2026-03-17T04:47:01.754412,True,13:00,14:00,,[],TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-03-16T23:53:01.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-03-16T23:57:01.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-03-17T00:40:01.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-17T00:52:01.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-03-17T02:52:01.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-17T03:52:01.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-03-17T04:47:01.754412""}]"
168,TKT-00168,193,INC-202601-0193,3,Mohammed OUALI,TECH-003,2,Rabat-Salé,CRITIQUE,RESOLU,2026-01-03T13:18:35.754412,2026-01-03T13:33:35.754412,2026-01-03T18:20:35.754412,328,16.44,3.2,COMPLETE,2026-01-03T14:03:35.754412,2026-01-03T14:14:35.754412,2026-01-03T19:42:35.754412,True,13:00,14:00,,"[""Coordination avec equipe reseau requise""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-01-03T13:18:35.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-01-03T13:33:35.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-01-03T14:03:35.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-03T14:14:35.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-01-03T16:14:35.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-03T17:14:35.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-01-03T19:42:35.754412""}]"
169,TKT-00169,194,INC-202601-0194,14,Salma BENOMAR,TECH-014,6,Agadir,MINEUR,RESOLU,2026-01-11T14:40:59.754412,2026-01-11T14:41:59.754412,2026-01-11T16:56:59.754412,156,2.93,2.7,COMPLETE,2026-01-11T15:09:59.754412,2026-01-11T15:24:59.754412,2026-01-11T18:00:59.754412,True,13:00,14:00,,"[""Necessite coupure reseau planifiee""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-01-11T14:40:59.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-01-11T14:41:59.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-01-11T15:09:59.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-11T15:24:59.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-01-11T17:24:59.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-11T18:24:59.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-01-11T18:00:59.754412""}]"
170,TKT-00170,195,INC-202512-0195,25,Ilyas IDRISSI,TECH-025,10,Tétouan,MINEUR,EN_COURS,2025-12-15T08:39:07.754412,2025-12-15T08:43:07.754412,,,16.36,,PAUSE,2025-12-15T09:06:07.754412,2025-12-15T09:21:07.754412,,False,,,,[],ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-15T08:39:07.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-15T08:43:07.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-15T09:06:07.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-15T09:21:07.754412""}]"
171,TKT-00171,196,INC-202601-0196,4,Amina CHRAIBI,TECH-004,8,Oujda,MAJEUR,FERME,2026-01-17T23:30:32.754412,2026-01-17T23:41:32.754412,2026-01-18T02:18:32.754412,196,3.08,2.6,COMPLETE,2026-01-18T00:00:32.754412,2026-01-18T00:05:32.754412,2026-01-18T03:21:32.754412,True,13:00,14:00,,"[""Coordination avec equipe reseau requise"", ""Acces difficile (hauteur / espace confine)""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-01-17T23:30:32.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-01-17T23:41:32.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-01-18T00:00:32.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-18T00:05:32.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-01-18T02:05:32.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-18T03:05:32.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-01-18T03:21:32.754412""}]"
172,TKT-00172,197,INC-202601-0197,11,Mehdi MOUSSAOUI,TECH-011,1,Grand Casablanca,CRITIQUE,FERME,2026-01-06T21:03:43.754412,2026-01-06T21:17:43.754412,2026-01-07T02:13:43.754412,333,19.09,3.6,COMPLETE,2026-01-06T21:41:43.754412,2026-01-06T21:50:43.754412,2026-01-07T03:23:43.754412,True,13:00,14:00,,"[""Dependance fournisseur externe""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-01-06T21:03:43.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-01-06T21:17:43.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-01-06T21:41:43.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-06T21:50:43.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-01-06T23:50:43.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-07T00:50:43.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-01-07T03:23:43.754412""}]"
173,TKT-00173,198,INC-202512-0198,14,Salma BENOMAR,TECH-014,6,Agadir,MINEUR,RESOLU,2025-12-10T22:36:25.754412,2025-12-10T22:38:25.754412,2025-12-10T23:30:25.754412,80,21.18,2.7,COMPLETE,2025-12-10T23:22:25.754412,2025-12-10T23:27:25.754412,2025-12-11T00:47:25.754412,False,,,,"[""Necessite coupure reseau planifiee"", ""Acces difficile (hauteur / espace confine)""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-10T22:36:25.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-10T22:38:25.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-10T23:22:25.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-10T23:27:25.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2025-12-11T00:47:25.754412""}]"
174,TKT-00174,199,INC-202604-0199,21,Soufiane ZEMMOURI,TECH-021,3,Marrakech,MINEUR,EN_COURS,2026-04-28T07:55:32.754412,2026-04-28T08:06:32.754412,,,12.16,,EN_ROUTE,2026-04-28T08:35:32.754412,2026-04-28T08:49:32.754412,,False,,,,"[""Dependance fournisseur externe""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-04-28T07:55:32.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-04-28T08:06:32.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-04-28T08:35:32.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-28T08:49:32.754412""}]"
175,TKT-00175,200,INC-202512-0200,24,Ghita BENMOUSSA,TECH-024,7,Meknès,MAJEUR,FERME,2025-12-05T16:10:21.754412,2025-12-05T16:19:21.754412,2025-12-05T18:01:21.754412,121,4.75,4.2,COMPLETE,2025-12-05T16:43:21.754412,2025-12-05T16:50:21.754412,2025-12-05T18:51:21.754412,True,13:00,14:00,,"[""Coordination avec equipe reseau requise"", ""Zone a acces restreint""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-05T16:10:21.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-05T16:19:21.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-05T16:43:21.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-05T16:50:21.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2025-12-05T18:50:21.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-05T19:50:21.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2025-12-05T18:51:21.754412""}]"
176,TKT-00176,201,INC-202602-0201,10,Sara LAHLOU,TECH-010,5,Tanger,MAJEUR,RESOLU,2026-02-06T22:35:37.754412,2026-02-06T22:49:37.754412,2026-02-07T00:25:37.754412,132,0.65,4.0,COMPLETE,2026-02-06T23:34:37.754412,2026-02-06T23:41:37.754412,2026-02-07T01:53:37.754412,True,13:00,14:00,,[],TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-02-06T22:35:37.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-02-06T22:49:37.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-02-06T23:34:37.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-02-06T23:41:37.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-02-07T01:41:37.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-02-07T02:41:37.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-02-07T01:53:37.754412""}]"
177,TKT-00177,202,INC-202512-0202,16,Houda KETTANI,TECH-016,5,Tanger,MINEUR,FERME,2025-12-29T22:25:05.754412,2025-12-29T22:37:05.754412,2025-12-30T01:02:05.754412,168,4.7,3.0,COMPLETE,2025-12-29T23:09:05.754412,2025-12-29T23:17:05.754412,2025-12-30T02:05:05.754412,True,13:00,14:00,,"[""Intervention nocturne requise"", ""Necessite coupure reseau planifiee""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-29T22:25:05.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-29T22:37:05.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-29T23:09:05.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-29T23:17:05.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2025-12-30T01:17:05.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-30T02:17:05.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2025-12-30T02:05:05.754412""}]"
178,TKT-00178,203,INC-202605-0203,15,Bilal MRANI,TECH-015,9,Kenitra,MINEUR,EN_COURS,2026-05-09T22:17:49.754412,2026-05-09T22:20:49.754412,,,20.31,,PAUSE,2026-05-09T22:33:49.754412,2026-05-09T22:46:49.754412,,True,13:00,14:00,,"[""Acces difficile (hauteur / espace confine)"", ""Coordination avec equipe reseau requise""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-05-09T22:17:49.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-05-09T22:20:49.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-05-09T22:33:49.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-09T22:46:49.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-05-10T00:46:49.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-10T01:46:49.754412""}]"
179,TKT-00179,204,INC-202603-0204,24,Ghita BENMOUSSA,TECH-024,7,Meknès,MINEUR,EN_COURS,2026-03-02T23:41:51.754412,2026-03-02T23:53:51.754412,,,3.45,,EN_COURS,2026-03-03T00:34:51.754412,2026-03-03T00:44:51.754412,,True,13:00,14:00,,[],TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-03-02T23:41:51.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-03-02T23:53:51.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-03-03T00:34:51.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-03T00:44:51.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-03-03T02:44:51.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-03T03:44:51.754412""}]"
180,TKT-00180,205,INC-202512-0205,8,Nadia FILALI,TECH-008,6,Agadir,MAJEUR,FERME,2025-12-06T14:42:17.754412,2025-12-06T14:50:17.754412,2025-12-06T16:38:17.754412,131,17.18,3.4,COMPLETE,2025-12-06T15:28:17.754412,2025-12-06T15:38:17.754412,2025-12-06T17:49:17.754412,True,13:00,14:00,,"[""Necessite coupure reseau planifiee"", ""Manque d outillage specifique""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-06T14:42:17.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-06T14:50:17.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-06T15:28:17.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-06T15:38:17.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2025-12-06T17:38:17.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-06T18:38:17.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2025-12-06T17:49:17.754412""}]"
181,TKT-00181,206,INC-202604-0206,9,Karim BENSOUDA,TECH-009,10,Tétouan,MAJEUR,RESOLU,2026-04-29T22:10:40.754412,2026-04-29T22:11:40.754412,2026-04-29T23:34:40.754412,94,13.37,4.6,COMPLETE,2026-04-29T22:41:40.754412,2026-04-29T22:49:40.754412,2026-04-30T00:23:40.754412,False,,,,"[""Zone a acces restreint"", ""Intervention nocturne requise""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-04-29T22:10:40.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-04-29T22:11:40.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-04-29T22:41:40.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-29T22:49:40.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-04-30T00:23:40.754412""}]"
182,TKT-00182,207,INC-202603-0207,14,Salma BENOMAR,TECH-014,6,Agadir,CRITIQUE,FERME,2026-03-13T22:31:58.754412,2026-03-13T22:39:58.754412,2026-03-14T04:58:58.754412,407,3.71,4.1,COMPLETE,2026-03-13T23:17:58.754412,2026-03-13T23:27:58.754412,2026-03-14T06:14:58.754412,True,13:00,14:00,,"[""Necessite coupure reseau planifiee""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-03-13T22:31:58.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-03-13T22:39:58.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-03-13T23:17:58.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-13T23:27:58.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-03-14T01:27:58.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-14T02:27:58.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-03-14T06:14:58.754412""}]"
183,TKT-00183,208,INC-202601-0208,9,Karim BENSOUDA,TECH-009,10,Tétouan,CRITIQUE,FERME,2026-01-08T18:06:38.754412,2026-01-08T18:21:38.754412,2026-01-08T23:08:38.754412,311,21.96,4.7,COMPLETE,2026-01-08T19:05:38.754412,2026-01-08T19:13:38.754412,2026-01-09T00:24:38.754412,True,13:00,14:00,,"[""Zone a acces restreint"", ""Acces difficile (hauteur / espace confine)""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-01-08T18:06:38.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-01-08T18:21:38.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-01-08T19:05:38.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-08T19:13:38.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-01-08T21:13:38.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-08T22:13:38.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-01-09T00:24:38.754412""}]"
184,TKT-00184,209,INC-202512-0209,26,Rim TAHIRI,TECH-026,4,Fès,MINEUR,FERME,2025-12-05T05:01:54.754412,2025-12-05T05:08:54.754412,2025-12-05T05:31:54.754412,53,19.79,2.9,COMPLETE,2025-12-05T05:31:54.754412,2025-12-05T05:36:54.754412,2025-12-05T06:29:54.754412,False,,,,"[""Necessite coupure reseau planifiee"", ""Dependance fournisseur externe""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-05T05:01:54.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-05T05:08:54.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-05T05:31:54.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-05T05:36:54.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2025-12-05T06:29:54.754412""}]"
185,TKT-00185,210,INC-202601-0210,3,Mohammed OUALI,TECH-003,2,Rabat-Salé,CRITIQUE,FERME,2026-01-24T17:35:05.754412,2026-01-24T17:45:05.754412,2026-01-24T22:54:05.754412,348,12.21,3.8,COMPLETE,2026-01-24T18:13:05.754412,2026-01-24T18:20:05.754412,2026-01-25T00:08:05.754412,True,13:00,14:00,,"[""Necessite coupure reseau planifiee"", ""Acces difficile (hauteur / espace confine)""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-01-24T17:35:05.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-01-24T17:45:05.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-01-24T18:13:05.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-24T18:20:05.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-01-24T20:20:05.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-01-24T21:20:05.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-01-25T00:08:05.754412""}]"
186,TKT-00186,211,INC-202602-0211,25,Ilyas IDRISSI,TECH-025,10,Tétouan,CRITIQUE,EN_COURS,2026-02-11T16:53:07.754412,2026-02-11T16:56:07.754412,,,17.21,,PAUSE,2026-02-11T17:38:07.754412,2026-02-11T17:45:07.754412,,False,,,,[],TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-02-11T16:53:07.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-02-11T16:56:07.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-02-11T17:38:07.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-02-11T17:45:07.754412""}]"
187,TKT-00187,213,INC-202604-0213,25,Ilyas IDRISSI,TECH-025,10,Tétouan,MAJEUR,EN_COURS,2026-04-16T02:37:09.754412,2026-04-16T02:45:09.754412,,,8.3,,SUR_SITE,2026-04-16T03:17:09.754412,2026-04-16T03:22:09.754412,,False,,,,[],TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-04-16T02:37:09.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-04-16T02:45:09.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-04-16T03:17:09.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-16T03:22:09.754412""}]"
188,TKT-00188,214,INC-202604-0214,12,Hajar ALAMI,TECH-012,9,Kenitra,MAJEUR,FERME,2026-04-06T21:51:41.754412,2026-04-06T21:55:41.754412,2026-04-06T23:25:41.754412,120,26.51,2.6,COMPLETE,2026-04-06T22:38:41.754412,2026-04-06T22:48:41.754412,2026-04-07T00:48:41.754412,False,,,,"[""Dependance fournisseur externe""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-04-06T21:51:41.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-04-06T21:55:41.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-04-06T22:38:41.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-06T22:48:41.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-04-07T00:48:41.754412""}]"
189,TKT-00189,215,INC-202512-0215,1,Youssef BENALI,TECH-001,4,Fès,CRITIQUE,EN_COURS,2025-12-29T19:44:36.754412,2025-12-29T19:53:36.754412,,,19.77,,SUR_SITE,2025-12-29T20:20:36.754412,2025-12-29T20:29:36.754412,,True,13:00,14:00,,"[""Necessite coupure reseau planifiee""]",TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2025-12-29T19:44:36.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2025-12-29T19:53:36.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2025-12-29T20:20:36.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-29T20:29:36.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2025-12-29T22:29:36.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2025-12-29T23:29:36.754412""}]"
190,TKT-00190,216,INC-202603-0216,20,Meriem BOUAYAD,TECH-020,4,Fès,MINEUR,FERME,2026-03-31T12:02:57.754412,2026-03-31T12:17:57.754412,2026-03-31T13:02:57.754412,77,26.1,3.7,COMPLETE,2026-03-31T12:41:57.754412,2026-03-31T12:54:57.754412,2026-03-31T14:11:57.754412,False,,,,"[""Intervention nocturne requise""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-03-31T12:02:57.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-03-31T12:17:57.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-03-31T12:41:57.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-03-31T12:54:57.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-03-31T14:11:57.754412""}]"
191,TKT-00191,217,INC-202605-0217,10,Sara LAHLOU,TECH-010,5,Tanger,MINEUR,RESOLU,2026-05-08T14:44:07.754412,2026-05-08T14:59:07.754412,2026-05-08T16:48:07.754412,145,2.77,4.1,COMPLETE,2026-05-08T15:17:07.754412,2026-05-08T15:29:07.754412,2026-05-08T17:54:07.754412,True,13:00,14:00,,[],TECHNICIEN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-05-08T14:44:07.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-05-08T14:59:07.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-05-08T15:17:07.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-08T15:29:07.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-05-08T17:29:07.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-05-08T18:29:07.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-05-08T17:54:07.754412""}]"
192,TKT-00192,218,INC-202604-0218,15,Bilal MRANI,TECH-015,9,Kenitra,CRITIQUE,RESOLU,2026-04-14T23:36:27.754412,2026-04-14T23:39:27.754412,2026-04-15T08:52:27.754412,566,24.43,4.3,COMPLETE,2026-04-15T00:12:27.754412,2026-04-15T00:26:27.754412,2026-04-15T09:52:27.754412,True,13:00,14:00,,"[""Manque d outillage specifique"", ""Dependance fournisseur externe""]",ADMIN,"[{""statut"": ""ASSIGNE"", ""timestamp"": ""2026-04-14T23:36:27.754412""}, {""statut"": ""EN_ROUTE"", ""timestamp"": ""2026-04-14T23:39:27.754412""}, {""statut"": ""SUR_SITE"", ""timestamp"": ""2026-04-15T00:12:27.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-15T00:26:27.754412""}, {""statut"": ""PAUSE"", ""timestamp"": ""2026-04-15T02:26:27.754412""}, {""statut"": ""EN_COURS"", ""timestamp"": ""2026-04-15T03:26:27.754412""}, {""statut"": ""COMPLETE"", ""timestamp"": ""2026-04-15T09:52:27.754412""}]"
